"Pitch_angle"	"Pitch_angle_std"	"Hub_temperature"	"Hub_temperature_std"	"Generator_converter_speed"	"Generator_converter_speed_std"	"Generator_speed"	"Generator_speed_std"	"Generator_bearing_1_temperature"	"Generator_bearing_1_temperature_std"	"Generator_bearing_2_temperature"	"Generator_bearing_2_temperature_std"	"Generator_stator_temperature"	"Generator_stator_temperature_std"	"Gearbox_bearing_1_temperature"	"Gearbox_bearing_1_temperature_std"	"Gearbox_bearing_2_temperature"	"Gearbox_bearing_2_temperature_std"	"Gearbox_inlet_temperature"	"Gearbox_inlet_temperature_std"	"Gearbox_oil_sump_temperature"	"Gearbox_oil_sump_temperature_std"	"Nacelle_angle"	"Nacelle_temperature_std"	"Absolute_wind_direction"	"Outdoor_temperature_std"	"Grid_frequency"	"Grid_frequency_std"	"Rotor_speed"	"Rotor_speed_std"	"Rotor_bearing_temperature"	"Rotor_bearing_temperature_std"	"Nacelle_angle_c"	"AbsWindSin"	"AbsWindCos"	"Y"
"6804"	-1,01	0	8	0	998,56	39,080002	998,81	39,169998	36,330002	0,20999999	39,549999	0,090000004	60,75	0,31	46,209999	0,14	46,509998	0,28999999	38,41	0,079999998	39,799999	0,079999998	41,68	0,1	42,299999	0,0099999998	50,040001	0,029999999	9,4799995	0,37	17,49	0,039999999	41,68	0,673012500600775	0,739631106724894	92,2469967
"10608"	-1	0	23	0	1206,67	133,83	1207,59	134,05	41,450001	0,37	39,98	0,18000001	59,07	0,46000001	62,200001	0,69	65,879997	0,89999998	57,220001	0,38	58,970001	0,19	286,44	0,86000001	286,17001	0,17	49,98	0,0099999998	11,47	1,28	35,09	0,039999999	286,44	-0,960439584831428	0,278488426849006	218,208
"18379"	4,8299999	13,25	24	0	1094,71	489,45999	1095,45	490,32999	45	0,17	40,549999	0,25999999	55,220001	0,41999999	53,029999	1,83	54,549999	1,99	50,77	0,31999999	52,09	0,33000001	177,28999	0,039999999	171,57001	0,07	50,009998	0,0099999998	10,4	4,6700001	31,02	0,0099999998	177,28999	0,146600817649048	-0,989195734050967	185,681011
"5178"	-1,01	0	18,99	0,02	1762,87	235,02	1764,4301	235,41	44,099998	0,40000001	43,27	0,16	65,269997	0,57999998	62,650002	1,1900001	69,080002	1,09	47,599998	0,76999998	55,669998	0,33000001	352,94	0,58999997	357,95999	0,41999999	49,990002	0,0099999998	16,799999	2,25	35,560001	0,050000001	352,94	-0,035597368981168	0,999366212817713	907,347022
"15993"	-1	0	24	0	1379,63	187	1380,96	187,32001	39,860001	0,83999997	39,009998	0,55000001	58,490002	1	61,84	0,37	65,919998	0,49000001	55,709999	0,22	57,310001	0,13	274,34	0,38999999	278,94	0,25	49,990002	0,0099999998	13,13	1,79	34,919998	0,1	274,34	-0,987851616793226	0,155400074642869	360,977011
"4607"	-1	0	24	0	1466,13	96,470001	1467,21	96,610001	46,32	0,50999999	42,099998	0,36000001	63,25	0,72000003	65,82	0,38	68,720001	0,36000001	56,849998	0,31	58,400002	0,23	39,490002	0,25999999	39,959999	0,039999999	50,009998	0,0099999998	13,95	0,92000002	37,82	0,039999999	39,490002	0,642252639798758	0,766493018018773	435,326
"14269"	-1,01	0	18	0,059999999	1566,48	91,389999	1568,58	91,589996	40,27	0,46000001	36,18	0,19	58,049999	0,44999999	62,970001	0,93000001	67,349998	0,99000001	54,59	0,54000002	56,330002	0,31	250,12	0,77999997	263,89999	0,079999998	50	0,0099999998	14,92	0,88	32,740002	0,079999998	250,12	-0,99433792558661	-0,106264244880941	533,720989
"14523"	-1,01	0	16	0	926,64001	0,69999999	927,14001	0,67000002	29,58	0,12	26,610001	0,1	43,110001	0,58999997	40,849998	1,04	38,380001	0,95999998	34,470001	0,25	36,189999	0,2	107,54	0,059999999	95,900002	0,07	50,009998	0,0099999998	8,8000002	0,0099999998	19,620001	0,16	107,54	0,994702813529037	-0,102792571508925	28,3700011
"8566"	44,98	0	18,99	0,050000001	97,330002	14,2	96,120003	14,22	39,630001	0,11	34,369999	0,11	47,639999	0,19	43,18	0,1	44,720001	0,14	44,299999	0,15000001	46,66	0,1	288,64001	0,1	279,25	0,029999999	49,98	0,0099999998	0,91000003	0,14	27,639999	0,039999999	288,64001	-0,986996366560232	0,160742565603826	-4,46500011
"6805"	-1,01	0	7,9499998	0,029999999	1195,51	41,279999	1196,23	41,360001	40,73	0,12	40,849998	0,059999999	61,099998	0,34	52,040001	0,079999998	53,889999	0,1	42,93	0,13	44,470001	0,14	41,68	0,07	52,740002	0,0099999998	49,990002	0,0099999998	11,36	0,38999999	19,309999	0,07	41,68	0,79589636781461	0,605432879598978	204,227011
"18400"	-1,01	0	24	0,0099999998	1777,1899	99,230003	1779,04	99,400002	46,389999	0,38	40,07	0,30000001	65,510002	0,55000001	66,160004	0,67000002	71,349998	0,31	49,369999	1,5700001	57,959999	0,30000001	230,59	1,78	225,27	0,14	50	0,0099999998	16,940001	0,94999999	37,869999	0,02	230,59	-0,710431079849813	-0,703766780107891	1118,943
"13376"	-1,01	0	8,7799997	0,47	1696,3199	40,23	1698,71	40,32	40,700001	0,20999999	40,07	0,46000001	61,240002	0,44999999	64,650002	1,92	71,370003	0,81999999	48,91	2,3900001	57,77	0,86000001	137,17	0,76999998	140,19	0,090000004	49,990002	0,0099999998	16,17	0,38999999	24,790001	0,090000004	137,17	0,640243780505602	-0,768171791674163	693,199033
"10669"	23,700001	22,18	25,08	0,22	476,38	395,06	476,06	395,78	38,68	0,090000004	38,48	0,029999999	46,900002	0,17	45,509998	0,60000002	46,720001	0,18000001	46,869999	0,80000001	48,369999	0,33000001	301,81	0,81	293,64001	0,31	50,02	0,0099999998	4,5100002	3,76	29,9	0,02	301,81	-0,91608293993616	0,400988836699879	-2,45199989
"895"	-1,01	0	13	0	1147,3199	100,41	1148,17	100,6	41,369999	0,25999999	39,09	0,22	63,779999	0,5	56	0,30000001	59,330002	0,31	52,299999	0,15000001	54,360001	0,059999999	41,68	0,11	42,610001	0,050000001	50,009998	0,0099999998	10,91	0,95999998	26,299999	0	41,68	0,677004445395699	0,735978926949992	180,401
"14194"	-1	0	16	0	1147,62	41,380001	1148,86	41,439999	36,080002	0,56999999	34,75	0,38999999	57,549999	0,99000001	54,349998	0,2	57,68	0,15000001	47,220001	0,31	49,07	0,090000004	86,68	1,47	69,959999	0,14	50,009998	0,0099999998	10,91	0,40000001	26,92	0,050000001	86,68	0,939453610722727	0,342676105528282	175,285989
"19968"	3,8299999	3,98	18	0	1750,91	20,540001	1752,95	20,59	34,189999	0,13	38,490002	0,079999998	72,610001	0,40000001	74,25	0,17	74,790001	0,059999999	41,610001	0,36000001	54,560001	0,11	240,83	0,039999999	264,79001	0,18000001	50	0,0099999998	16,690001	0,2	32,790001	0,059999999	240,83	-0,995868580927214	-0,0908062196218804	1918,97311
"5443"	-1,01	0	21	0	1466,67	21,35	1468,05	21,370001	47,919998	0,40000001	45,509998	0,17	63,66	0,68000001	66,150002	0,31	69,400002	0,31999999	57,48	0,16	59,810001	0,16	264,48999	0,12	249,66	0,029999999	50,029999	0,0099999998	13,96	0,20999999	33,880001	0,1	264,48999	-0,937646499297236	-0,347590336971037	425,349
"6439"	-1,01	0	9	0	1211,14	46,41	1211,79	46,509998	34,290001	0,82999998	37,77	0,60000002	57,060001	1,2	59,560001	0,079999998	65,5	0,11	55,5	0,36000001	58	0,079999998	38,389999	1,84	44,82	0,090000004	50	0,0099999998	11,51	0,44999999	25,99	0,039999999	38,389999	0,704881853942361	0,709324729572274	215,249
"18412"	-1	0	22	0	1461,95	138,98	1463,39	139,24001	43,310001	0,54000002	38,540001	0,33000001	61,540001	0,62	63,810001	0,58999997	67,540001	0,69999999	55,740002	0,28999999	57,32	0,25	198,64	0,31999999	190,45	0,050000001	50	0,0099999998	13,92	1,33	37	0,050000001	198,64	-0,181377404434745	-0,983413563644775	434,578011
"17992"	-1	0	21,719999	0,34999999	1744,76	88,330002	1746,91	88,5	41,59	0,37	36,119999	0,07	60,150002	0,82999998	64,82	1,08	70,769997	0,81999999	50,52	0,31999999	57,330002	0,18000001	220,59	0,43000001	220,8	0,079999998	49,990002	0,0099999998	16,629999	0,85000002	35,93	0,050000001	220,59	-0,653420603990106	-0,756995055651756	899,515022
"20416"	-1	0	15,68	0,40000001	1733,78	71,57	1735,98	71,699997	38,66	0,63999999	37,610001	0,19	61,32	0,47999999	69,879997	0,73000002	70,879997	0,31	42,860001	0,43000001	50,82	0,16	249,12	0,30000001	239,31	0,0099999998	50	0,0099999998	16,530001	0,69	35,310001	0,0099999998	249,12	-0,859941365049025	-0,510392837604154	886,381022
"535"	-1,01	0	15	0	1422,15	41,540001	1423,4399	41,610001	45,169998	0,37	39,07	0,25	62,639999	0,56999999	65,550003	0,1	69,07	0,13	57,990002	0,13	59,77	0,11	151,44	0,18000001	158,66	0,050000001	50,02	0,0099999998	13,54	0,40000001	29,66	0,050000001	151,44	0,363901585079356	-0,931437403359309	384,286011
"3150"	-1,01	0	23	0	1292,58	36,380001	1293,41	36,43	44,099998	0,44999999	41,889999	0,23999999	61,369999	0,58999997	62,419998	0,28	65,870003	0,27000001	55,860001	0,16	57,490002	0,17	345,70999	0,23	344,38	0,029999999	50,029999	0,0099999998	12,29	0,34999999	34,09	0,059999999	345,70999	-0,269256011385358	0,963068637394474	273,043
"14116"	6,5300002	1,86	20	0	1797,78	15,19	1800,42	15,22	45,34	0,14	34,040001	0,1	64,599998	0,38999999	68,68	0,059999999	72,290001	0,029999999	45,080002	0,12	52,900002	0,059999999	223,88	0,090000004	227,46001	0,02	50,009998	0,0099999998	17,139999	0,15000001	33,630001	0	223,88	-0,736805624240273	-0,676104631020896	890,329989
"18782"	-1,01	0	18	0	1624,24	160,61	1626,0699	160,92	44,419998	0,58999997	39,299999	0,28	63,18	1,1	68,110001	1,99	71,160004	2,04	57,849998	0,64999998	59,400002	0,66000003	290,26999	0,49000001	250,78	0,56	50	0,0099999998	15,48	1,54	35,799999	0,0099999998	290,26999	-0,944261516589402	-0,329196276236961	765,886978
"7618"	-1,01	0	14	0	1485,03	138,82001	1486,42	139,08	44,82	0,43000001	42,990002	0,23999999	62,689999	0,67000002	66,379997	0,33000001	69,699997	0,31	57,98	0,23	59,75	0,15000001	244,73	0,2	245,71001	0,050000001	50,02	0,0099999998	14,14	1,33	31,4	0,050000001	244,73	-0,911475157353411	-0,411355123375867	452,695011
"12382"	30,67	20,27	19	0	371,72	402,26999	371,03	402,95999	41,130001	0,37	39,849998	0,34	60,450001	0,34	53,060001	0,85000002	55,220001	0,57999998	52,310001	0,18000001	53,939999	0,079999998	36,200001	0,20999999	49,630001	0,039999999	50,009998	0,0099999998	3,51	3,8199999	32,459999	0,050000001	36,200001	0,76187756922271	0,647721058415808	14,037
"3775"	-1	0	24	0	1571,48	210,49001	1572,72	210,82001	44,419998	0,28999999	39,860001	0,079999998	61,84	0,67000002	62,299999	1,39	67,940002	1,34	50,32	0,56	56,630001	0,25999999	253,50999	0,33000001	256,06	0,11	49,990002	0,0099999998	14,96	2,02	37,790001	0,07	253,50999	-0,97054853422223	-0,240905671828376	551,145011
"19630"	44,98	0	21,280001	0,36000001	99,169998	12,07	98,129997	12,09	38,490002	0,02	38,439999	0,059999999	49,060001	0,16	45,75	0,02	46,900002	0,090000004	47,810001	0,029999999	48,849998	0,17	144,85001	0	146,42999	0,090000004	50	0,0099999998	0,93000001	0,11	26,85	0,02	144,85001	0,552955502286474	-0,833210785150501	-2,683
"9282"	32,400002	19,41	17	0,19	376,39999	30,02	375,81	30,07	39,599998	0,36000001	41,619999	0,18000001	60,860001	0,27000001	49,110001	0,41	51,43	0,34999999	48,91	0,99000001	53,099998	0,25	291,92999	0,18000001	301,45001	0,02	50	0,0099999998	3,5599999	0,28	27,120001	0,15000001	291,92999	-0,853095714586176	0,521754445840858	6,33700011
"9693"	-1	0	29,530001	0,34999999	1752,0699	66,260002	1753,6801	66,379997	42,349998	0,63999999	40,779999	0,19	61,950001	0,81999999	66,139999	0,69999999	70,260002	0,34	50,630001	0,23	56,669998	0,23999999	254,61	0,44	253,91	0,039999999	49,990002	0,0099999998	16,700001	0,63999999	40,220001	0,050000001	254,61	-0,960827540061487	-0,27714696148324	984,974033
"9511"	-1	0	24	0	1739,4301	19,85	1741,34	19,91	39,84	0,2	39,220001	0,050000001	59,279999	0,41999999	63,119999	0,51999998	69,849998	0,25	48,889999	0,44	55,759998	0,090000004	226,07001	1,08	219,35001	0,059999999	49,990002	0,0099999998	16,58	0,19	36,119999	0,12	226,07001	-0,634056069309562	-0,773287075394196	748,836978
"12555"	44,98	0	17,280001	0,43000001	108,78	15,49	107,29	15,52	34,169998	0,090000004	34,389999	0,090000004	48,150002	0,14	37,959999	0,090000004	39,799999	0,050000001	40,139999	0,28	41,869999	0,11	294,70001	0,079999998	303,34	0,079999998	50	0,0099999998	1,01	0,15000001	24	0,090000004	294,70001	-0,835423867484522	0,549606187771938	-2,419
"3053"	6,8400002	15,93	24,98	0,34999999	821,40002	389,04001	821,22998	389,59	44,200001	0,31	43,580002	0,25	60,259998	0,30000001	58,529999	0,77999997	60,32	0,72000003	55,689999	0,36000001	57,349998	0,17	313,88	0,22	303,69	0,11	49,990002	0,0099999998	7,79	3,7	35,5	0,07	313,88	-0,832050948079558	0,554699215611405	41,6910011
"7632"	-1	0	15,17	0,27000001	1479,58	83,160004	1480,9	83,309998	39,009998	0,41999999	39,790001	0,1	57,830002	0,52999997	62,880001	1,42	67,089996	0,28999999	55,200001	3,23	57,009998	0,62	196,44	1,37	194,86	0,079999998	50,009998	0,0099999998	14,09	0,80000001	32,32	0,07	196,44	-0,256458072771933	-0,966555356360983	448,977011
"8807"	-1	0	23	0	936,09003	14,84	936,42999	14,87	44,23	0,25999999	42,52	0,25999999	64,139999	0,58999997	58,75	0,07	60,759998	0,07	56,029999	0,11	57,720001	0,079999998	316,07001	0,11	334,01001	0,039999999	50,049999	0,0099999998	8,8900003	0,14	35	0,0099999998	316,07001	-0,438214114076535	0,89887061929074	58,7849978
"7037"	89,980003	0	9	0,029999999	6,8600001	3,6400001	3,3199999	4,3200002	17,459999	0,039999999	10,04	0,090000004	24,17	0,1	15,8	0,050000001	19,07	0,039999999	18,73	1,2	21,870001	0,33000001	116,32	0,079999998	133,05	0,079999998	49,98	0,02	0	0	10,02	0,07	116,32	0,730758267372066	-0,682636326800278	-4,74000011
"10780"	44,990002	0	29,030001	0,33000001	79,379997	7,4699998	78,349998	7,4699998	43,279999	0,28999999	44,68	0,17	61,310001	0,25	48,990002	0,25	50,849998	0,27000001	48,84	0,17	52,490002	0,18000001	329,25	0,14	1,46	0,079999998	50	0,0099999998	0,74000001	0,07	35,23	0,15000001	329,25	0,0254790495169005	0,999675356321098	-4,77299978
"16313"	-0,95999998	0,28999999	25,26	0,40000001	1794,1	14,19	1796,0601	14,22	43,130001	0,44999999	37,919998	0,11	64,07	1,49	66,589996	1	70,68	0,54000002	50,299999	0,69999999	57,200001	0,31999999	272,17001	0,97000003	271,06	0,090000004	50,009998	0,0099999998	17,1	0,14	39,43	0,07	272,17001	-0,999828870814653	0,018499434734501	1349,59111
"3515"	-1	0	24	0,050000001	1485,39	174,08	1486,1899	174,32001	43,639999	0,36000001	40,59	0,090000004	61,290001	0,44999999	62,200001	2,3499999	67,050003	2,23	50,669998	0,94	57,32	0,75999999	290,82999	0,15000001	291,12	0,41999999	50,009998	0,0099999998	14,14	1,66	37,599998	0,02	290,82999	-0,932827815397295	0,360322448400195	465,092
"16412"	-1	0	30	0	1144,61	55,189999	1145,33	55,27	45,630001	0,51999998	43,540001	0,22	61,34	0,60000002	63,91	0,16	66,919998	0,14	57,73	0,23999999	59,060001	0,13	171,2	0,36000001	172	0,050000001	49,990002	0,0099999998	10,88	0,52999997	38,200001	0,0099999998	171,2	0,139173100960065	-0,99026806874157	181,368989
"4524"	-1	0	26	0	926,96997	0,40000001	927,20001	0,38	33,919998	0,19	33	0,14	43,860001	0,74000001	47,639999	0,25	46,119999	0,23999999	41,57	0,13	42,650002	0,13	133,88	0,050000001	118,55	0,0099999998	50	0,0099999998	8,8000002	0,0099999998	28,440001	0,11	133,88	0,878400378515023	-0,477925491080633	51,0079989
"8116"	-1,01	0	15	0	1587,4	50,259998	1589,04	50,360001	44,779999	0,43000001	43,450001	0,22	62,369999	0,72000003	65,459999	0,58999997	70,160004	0,70999998	51,900002	1,76	58,939999	0,18000001	250,22	0,28999999	243,24001	0,02	50	0,0099999998	15,12	0,47999999	30,620001	0,1	250,22	-0,892900451397331	-0,450254132567866	555,226
"2219"	-1	0	19	0,02	1256,35	85,300003	1257,25	85,459999	39,529999	0,41	38,119999	0,28	58,41	0,47	62,009998	0,16	66,150002	0,17	56,900002	0,15000001	58,82	0,07	32,900002	0,62	48,599998	0,22	49,98	0,0099999998	11,95	0,81999999	32,700001	0,0099999998	32,900002	0,75011104654632	0,661311891507467	250,239989
"14095"	-1,01	0	9,1599998	0,28999999	1092,04	64,510002	1093,03	64,639999	42,009998	0,23	33,610001	0,19	58,389999	0,44	51,57	0,23	53,459999	0,28999999	42,330002	0,079999998	44,330002	0,1	234,85001	0,090000004	217,17999	0,039999999	50,009998	0,0099999998	10,38	0,62	19,08	0,090000004	234,85001	-0,604320897583002	-0,796741019870619	143,507
"18723"	-1	0	28	0	1367,04	131,23	1368,12	131,45	48,139999	0,34	41,93	0,13	63,939999	0,68000001	63,23	0,87	67,970001	0,88999999	51,209999	0,43000001	57,130001	0,18000001	242,35001	0,15000001	262,67001	0,11	50,009998	0,0099999998	13,01	1,26	39,610001	0,0099999998	242,35001	-0,991827798020425	-0,127583772768937	347,864989
"9981"	-1	0	20	0	1067,51	108,25	1068,26	108,44	41,77	0,51999998	41,709999	0,28999999	59,919998	0,56999999	61,25	0,33000001	64,190002	0,44999999	55,32	0,16	57,060001	0,090000004	347,89999	0,56999999	336,51999	0,28	49,98	0,0099999998	10,14	1,04	32	0,079999998	347,89999	-0,398429090365287	0,917199138655663	127,15
"12104"	-1	0	14,54	0,41999999	1797,98	2,46	1799,97	2,46	36,080002	0,50999999	32,279999	0,13	61,619999	0,62	72	0,11	72,029999	0,12	42,880001	0,89999998	52,82	0,20999999	217,28999	1,08	224,19	0,090000004	49,98	0,0099999998	17,139999	0,029999999	31,629999	0,13	217,28999	-0,697039967731308	-0,71703227499544	1502,414
"3707"	-1	0	28	0	928,89001	5,1199999	929,09003	5,1300001	44,970001	0,36000001	42,950001	0,28	61,32	0,62	59,029999	0,41999999	59,93	0,81	54,560001	0,12	55,68	0,059999999	174,49001	0,22	182,44	0,12	50	0,0099999998	8,8199997	0,050000001	35,549999	0,090000004	174,49001	-0,0425731627883794	-0,999093351899708	41,1960011
"19462"	-1,01	0	14	0	946,21997	28,43	946,92999	28,49	42,790001	0,27000001	41,23	0,25999999	62,389999	0,61000001	58,77	0,44	61,400002	0,63999999	55,299999	0,12	56,970001	0,14	89,980003	0,090000004	102,29	0,07	50	0,0099999998	8,9899998	0,27000001	30,309999	0,07	89,980003	0,977082740370293	-0,212859856409045	61,5130022
"1558"	1,9299999	2,0999999	15	0	1798,8199	13,04	1800,75	13,07	32,41	0,38999999	32,549999	0,16	65,489998	0,58999997	70	0,75999999	74	0,17	40,720001	0,41999999	54,98	0,11	57,84	0,14	48,439999	0,15000001	50	0,0099999998	17,15	0,13	32,209999	0,0099999998	57,84	0,748261404584487	0,663404002406716	2026,113
"9506"	44,98	0	24	0	62,5	19,77	61,599998	19,799999	40,630001	0,029999999	39,799999	0,039999999	54,169998	0,11	49,639999	0,30000001	52,099998	0,22	47,91	0,54000002	52,490002	0,12	329,25	0,090000004	315,25	0,13	49,990002	0,0099999998	0,57999998	0,19	30,73	0,050000001	329,25	-0,704014724455969	0,710185375623285	-1,407
"18784"	-1,01	0	18	0	1650,5699	45,84	1652,6	45,91	45,52	0,22	36,799999	0,079999998	63,82	0,51999998	62,25	0,18000001	68,839996	0,14	49,529999	0,13	55,82	0,14	243,64	0,0099999998	242,49001	0,050000001	50	0,0099999998	15,73	0,44	34,599998	0,079999998	243,64	-0,88693030994985	-0,461903263998278	647,438989
"15534"	5,4099998	15,8	27,959999	0,13	859,39001	76,449997	859,75	76,589996	39,330002	0,15000001	39,279999	0,1	49,459999	0,80000001	51,720001	1,4299999	52,490002	1,78	47,27	0,38999999	48,259998	0,34	111,93	0,14	121,72	0,16	50,009998	0,0099999998	8,1700001	0,73000002	30,299999	0,1	111,93	0,850627633384658	-0,525768608156113	51,5140022
"10121"	-1	0	33	0	926,67999	0,51999998	927,03003	0,5	42,130001	0,61000001	42,369999	0,38999999	60,349998	0,69999999	59,09	0,050000001	60,509998	0,090000004	56,380001	0,079999998	58,18	0,079999998	63,639999	0,33000001	49,16	0,15000001	50,02	0,0099999998	8,8000002	0,0099999998	39,360001	0,050000001	63,639999	0,756538697576115	0,653948926958242	40,448
"5016"	-1,01	0	23	0,039999999	1797,11	3,9400001	1798,61	3,95	39,369999	0,61000001	42,220001	0,28	59,950001	0,68000001	64,669998	1,34	70,580002	0,27000001	52,959999	3,78	56,099998	0,66000003	224,98	0,56999999	229,69	0,050000001	50	0,0099999998	17,129999	0,039999999	37,84	0,0099999998	224,98	-0,762555431967952	-0,646922880393151	925,299033
"10447"	-1	0	29	0	942,96997	9,54	943,25	9,5500002	47,720001	0,27000001	45,91	0,20999999	65,110001	0,61000001	60,18	0,1	61,139999	0,16	55,73	0,12	57,130001	0,050000001	248,03	1,33	253,83	0,1	49,98	0,0099999998	8,9499998	0,090000004	38,150002	0,039999999	248,03	-0,960439633436813	-0,278488259220671	69,4549989
"12423"	-1	0,039999999	13	0	1782,03	10,28	1784	10,3	40,619999	0,41999999	34,060001	0,1	64,669998	0,98000002	65,449997	0,47999999	70,769997	0,23	48,91	0,17	56,48	0,13	190,95	0,2	197,08	0,079999998	50,049999	0,0099999998	16,99	0,1	33,639999	0,090000004	190,95	-0,293706672623603	-0,955895596002185	1205,139
"17099"	-1	0	29	0	1141,02	41,860001	1141,87	41,93	47,279999	0,38	45,580002	0,2	64,93	0,70999998	62,57	0,1	66,010002	0,23	56,82	0,090000004	58,52	0,07	43,880001	0,60000002	47,41	0,0099999998	49,990002	0,0099999998	10,85	0,40000001	36,59	0	43,880001	0,736215213050721	0,676747486196057	169,379
"15350"	44,990002	0	24,200001	0,34999999	3,0899999	0,0099999998	0	0	41,959999	0,1	38,119999	0,050000001	50,599998	0,07	44,93	0,18000001	48,02	0,12	44,93	0,44	50	0,19	117,42	0,13	226,24001	0,2	49,990002	0,0099999998	0	0	30,629999	0,12	117,42	-0,722243379975485	-0,691638995489401	-1,286
"8879"	-1	0	26	0	1259,0699	47,360001	1259,79	47,43	46,389999	0,81999999	43,700001	0,41	63	0,67000002	62,610001	0,44	65,139999	0,31999999	55,049999	0,15000001	56,43	0,11	62,540001	1,78	69,75	0,16	50,009998	0,0099999998	11,97	0,44999999	34,369999	0,0099999998	62,540001	0,938191335922484	0,346117057077493	248,381011
"2367"	14,3	20,57	26,91	0,059999999	675,28003	395,09	674,83002	395,69	46,5	0,12	46,43	0,15000001	57,75	0,31	51	0,55000001	51,889999	0,25999999	50,919998	0,15000001	52,169998	0,079999998	332,54001	0,050000001	323,53	0,090000004	49,98	0,0099999998	6,4000001	3,76	32,34	0,07	332,54001	-0,594401806765578	0,804168198894868	34,277
"11674"	-1,01	0	20	0	1233,2	91,809998	1234,15	91,970001	46,439999	0,2	39,23	0,1	63,959999	0,49000001	58,529999	0,89999998	64,139999	0,88	50,200001	0,94	55,310001	0,37	244,73	0,090000004	253,5	0,039999999	50,02	0,0099999998	11,73	0,88	34,200001	0,0099999998	244,73	-0,958819734868193	-0,284015344703923	233,343989
"11696"	-1,01	0	20	0	1609,8	86,75	1611,25	86,889999	41,970001	0,56999999	39,290001	0,28	59,48	0,57999998	65,839996	0,91000003	69,809998	0,47	56,57	0,55000001	58,150002	0,43000001	190,95	0,97000003	190,27	0,090000004	49,990002	0,0099999998	15,33	0,82999998	35,720001	0,12	190,95	-0,178287029628877	-0,983978523681341	597,718978
"15997"	-1	0	23	0	988,71997	16,82	989,34003	16,860001	41,650002	0,91000003	40,5	0,51999998	61,779999	0,75999999	59,549999	0,41	62,470001	0,41999999	55,099998	0,33000001	57,700001	0,15000001	256,81	1,47	273,42999	0,050000001	50	0,0099999998	9,3900003	0,16	33,959999	0,11	256,81	-0,998208648786162	0,0598288683538695	89,7940011
"901"	-1,01	0	13	0	1095,71	89,349998	1096,46	89,519997	37,34	1,33	34,919998	0,92000002	59,130001	1,45	55,52	0,18000001	60,07	0,68000001	51,41	0,20999999	53,48	0,07	50,470001	0,89999998	60,529999	0,07	50	0,0099999998	10,41	0,85000002	26	0,1	50,470001	0,870613400408332	0,491967790642275	147,731011
"5130"	-1	0	24	0	1180,75	74,050003	1181,37	74,139999	45,52	1,01	45,93	0,38999999	63,169998	0,91000003	59,77	0,28	62,959999	0,31999999	53,509998	0,13	54,720001	0,079999998	217,28999	1,01	219,98	0,079999998	49,970001	0,0099999998	11,22	0,70999998	32,470001	0,029999999	217,28999	-0,642520170576129	-0,766268771647927	198,001
